Timestamp,League,DisplayName,BaseName,ClassName,Rarity,StackSize,Enchanted1_Display
2026-01-18T01:26:38.3435709+00:00,Unknown,Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-18T01:26:38.3435951+00:00,Unknown,Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-18T01:26:38.3435975+00:00,Unknown,Vaal Greatsword,Vaal Greatsword,Two Hand Sword,Rare,,Enchantment Chaos Modifier Effect and Attribute Requirement Penalty
2026-01-18T01:26:38.3436119+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-18T01:26:38.3436142+00:00,Unknown,Replica Doedre's Damning,Paua Ring,Ring,Unique,,
2026-01-18T01:27:00.4885928+00:00,Unknown,Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-18T01:27:00.4886548+00:00,Unknown,Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-18T01:27:00.4886603+00:00,Unknown,Vaal Greatsword,Vaal Greatsword,Two Hand Sword,Rare,,Enchantment Chaos Modifier Effect and Attribute Requirement Penalty
2026-01-18T01:27:00.4886922+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-18T01:27:00.4886965+00:00,Unknown,Replica Doedre's Damning,Paua Ring,Ring,Unique,,
2026-01-18T01:27:44.3507064+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-18T01:27:44.3507368+00:00,Unknown,18x Vaal Orb,Vaal Orb,StackableCurrency,,18,
2026-01-18T01:27:44.3507416+00:00,Unknown,Replica Soul Tether,Cloth Belt,Belt,Unique,,
2026-01-18T01:27:44.3507442+00:00,Unknown,Anarchic Spiritblade,Anarchic Spiritblade,One Hand Sword,Rare,,
2026-01-18T01:27:44.3507569+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-18T01:29:13.7925668+00:00,Unknown,19x Orb of Binding,Orb of Binding,StackableCurrency,,19,
2026-01-18T01:29:13.7925793+00:00,Unknown,19x Chaos Orb,Chaos Orb,StackableCurrency,,19,
2026-01-18T01:29:13.7925813+00:00,Unknown,19x Chaos Orb,Chaos Orb,StackableCurrency,,19,
2026-01-18T01:29:13.7925825+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T01:29:13.7926094+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-18T01:30:59.7027248+00:00,Unknown,16x Blessed Orb,Blessed Orb,StackableCurrency,,16,
2026-01-18T01:30:59.7027365+00:00,Unknown,Crusader Plate,Crusader Plate,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-18T01:30:59.7028459+00:00,Unknown,Replica Doedre's Damning,Paua Ring,Ring,Unique,,
2026-01-18T01:30:59.7028525+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-18T01:30:59.7028551+00:00,Unknown,Devout Chainmail,Devout Chainmail,Body Armour,Rare,,Enchantment Attribute Modifier Effect
2026-01-18T01:32:22.5330683+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T01:32:22.5331072+00:00,Unknown,Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-18T01:32:22.5331107+00:00,Unknown,Honed Cleaver,Honed Cleaver,Two Hand Axe,Rare,,
2026-01-18T01:32:22.5331286+00:00,Unknown,Solarine Bow,Solarine Bow,Bow,Rare,,
2026-01-18T01:32:22.5331342+00:00,Unknown,Colossus Mallet,Colossus Mallet,Two Hand Mace,Rare,,Enchantment Speed Modifier Effect
2026-01-18T01:33:14.9124627+00:00,Unknown,Alternating Sceptre,Alternating Sceptre,Sceptre,Rare,,
2026-01-18T01:33:14.9124969+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-18T01:33:14.9124994+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-18T01:33:14.9125100+00:00,Unknown,17x Chaos Orb,Chaos Orb,StackableCurrency,,17,
2026-01-18T01:33:14.9125138+00:00,Unknown,Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-18T01:34:47.1523636+00:00,Unknown,Imperial Skean,Imperial Skean,Rune Dagger,Rare,,Enchantment Caster Damage Modifier Effect
2026-01-18T01:34:47.1524148+00:00,Unknown,Vaal Axe,Vaal Axe,Two Hand Axe,Rare,,Enchantment Ailment Modifier Effect
2026-01-18T01:34:47.1524756+00:00,Unknown,19x Orb of Binding,Orb of Binding,StackableCurrency,,19,
2026-01-18T01:34:47.1524884+00:00,Unknown,1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-18T01:34:47.1524903+00:00,Unknown,Replica Voidwalker,Murder Boots,Boots,Unique,,
2026-01-18T01:36:15.5228085+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T01:36:15.5228324+00:00,Unknown,Replica Loreweave,Elegant Ringmail,Body Armour,Unique,,
2026-01-18T01:36:15.5228359+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-18T01:36:15.5228421+00:00,Unknown,Replica Alberon's Warpath,Soldier Boots,Boots,Unique,,
2026-01-18T01:36:15.5228491+00:00,Unknown,18x Orb of Binding,Orb of Binding,StackableCurrency,,18,
2026-01-18T01:38:04.1055423+00:00,Unknown,Torturer Garb,Torturer Garb,Body Armour,Rare,,Enchantment Mana Modifier Effect and White Socket
2026-01-18T01:38:04.1056057+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-18T01:38:04.1056189+00:00,Unknown,Vaal Blade,Vaal Blade,One Hand Sword,Rare,,Enchantment Attribute Requirement
2026-01-18T01:38:04.1056355+00:00,Unknown,20x Cartographer's Chisel,Cartographer's Chisel,StackableCurrency,,20,
2026-01-18T01:38:04.1056411+00:00,Unknown,Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-18T01:40:05.6994111+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-18T01:40:05.6994531+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-18T01:40:05.6994587+00:00,Unknown,Sentinel Jacket,Sentinel Jacket,Body Armour,Rare,,Enchantment Resistance Modifier Effect and Only Green Sockets
2026-01-18T01:40:05.6994943+00:00,Unknown,Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-18T01:40:05.6994983+00:00,Unknown,Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-18T01:43:06.9194096+00:00,Unknown,Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-18T01:43:06.9197877+00:00,Unknown,15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-18T01:43:06.9197931+00:00,Unknown,Boom Mace,Boom Mace,One Hand Mace,Rare,,
2026-01-18T01:43:06.9200091+00:00,Unknown,1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-18T01:43:06.9200127+00:00,Unknown,Labrys,Labrys,Two Hand Axe,Rare,,Enchantment Physical Modifier Effect and Speed Modifier Effect
2026-01-18T01:46:38.6889441+00:00,Unknown,Micro-Distillery Belt,Micro-Distillery Belt,Belt,Rare,,
2026-01-18T01:46:38.6893540+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-18T01:46:38.6893634+00:00,Unknown,Transfer-attuned Spirit Shield,Transfer-attuned Spirit Shield,Shield,Rare,,
2026-01-18T01:46:38.6893775+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-18T01:46:38.6893802+00:00,Unknown,Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-18T01:47:51.9868153+00:00,Unknown,Replica Hyrri's Truth,Jade Amulet,Amulet,Unique,,
2026-01-18T01:47:51.9868419+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-18T01:47:51.9868459+00:00,Unknown,Coiled Wand,Coiled Wand,Wand,Rare,,Enchantment Physical Modifier Effect and Speed Modifier Effect
2026-01-18T01:47:51.9870261+00:00,Unknown,Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-18T01:47:51.9870294+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T01:48:53.6449517+00:00,Unknown,Replica Fragility,Crimson Jewel,Jewel,Unique,,
2026-01-18T01:48:53.6449913+00:00,Unknown,Opal Wand,Opal Wand,Wand,Rare,,Enchantment Speed Modifier Effect
2026-01-18T01:48:53.6450118+00:00,Unknown,Maraketh Bow,Maraketh Bow,Bow,Rare,,Enchantment Physical Modifier Effect and Socket Penalty
2026-01-18T01:48:53.6450266+00:00,Unknown,Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-18T01:48:53.6452073+00:00,Unknown,16x Orb of Binding,Orb of Binding,StackableCurrency,,16,
2026-01-18T01:49:44.4343534+00:00,Unknown,Despot Axe,Despot Axe,Two Hand Axe,Rare,,Enchantment Physical Modifier Effect
2026-01-18T01:49:44.4343927+00:00,Unknown,Talon Axe,Talon Axe,Two Hand Axe,Rare,,Enchantment Caster Damage Modifier Effect and Critical Modifier Effect Penalty
2026-01-18T01:49:44.4344038+00:00,Unknown,Grand Ringmail,Grand Ringmail,Body Armour,Rare,,Enchantment Additional Crafted Modifier
2026-01-18T01:49:44.4344097+00:00,Unknown,Karui Chopper,Karui Chopper,Two Hand Axe,Rare,,Enchantment Caster Damage Modifier Effect and White Sockets
2026-01-18T01:49:44.4344166+00:00,Unknown,Replica Tasalio’s Sign,Sapphire Ring,Ring,Unique,,
2026-01-18T01:50:46.3990431+00:00,Unknown,Battery Staff,Battery Staff,Staff,Rare,,
2026-01-18T01:50:46.3990779+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-18T01:50:46.3990804+00:00,Unknown,Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-18T01:50:46.3990877+00:00,Unknown,Oscillating Sceptre,Oscillating Sceptre,Sceptre,Rare,,
2026-01-18T01:50:46.3990919+00:00,Unknown,Transfer-attuned Spirit Shield,Transfer-attuned Spirit Shield,Shield,Rare,,
2026-01-18T01:52:15.9083102+00:00,Unknown,Replica Three-step Assault,Shagreen Boots,Boots,Unique,,
2026-01-18T01:52:15.9083629+00:00,Unknown,17x Vaal Orb,Vaal Orb,StackableCurrency,,17,
2026-01-18T01:52:15.9083691+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-18T01:52:15.9083801+00:00,Unknown,Replica Inya's Epiphany,Arcanist Slippers,Boots,Unique,,
2026-01-18T01:52:15.9083892+00:00,Unknown,Pneumatic Dagger,Pneumatic Dagger,Dagger,Rare,,
2026-01-18T01:53:28.8120407+00:00,Unknown,Replica Perfect Form,Zodiac Leather,Body Armour,Unique,,
2026-01-18T01:53:28.8120839+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-18T01:53:28.8120965+00:00,Unknown,18x Orb of Scouring,Orb of Scouring,StackableCurrency,,18,
2026-01-18T01:53:28.8121016+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-18T01:53:28.8121125+00:00,Unknown,Shattershard,Crimson Round Shield,Shield,Unique,,
2026-01-18T01:54:32.6794682+00:00,Unknown,17x Gemcutter's Prism,Gemcutter's Prism,StackableCurrency,,17,
2026-01-18T01:54:32.6794762+00:00,Unknown,Sniper Bow,Sniper Bow,Bow,Rare,,Enchantment Critical Modifier Effect and No Blue Sockets
2026-01-18T01:54:32.6795054+00:00,Unknown,Manifold Ring,Manifold Ring,Ring,Rare,,
2026-01-18T01:54:32.6795122+00:00,Unknown,Astral Leather,Astral Leather,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-18T01:54:32.6795169+00:00,Unknown,Replica Wings of Entropy,Ezomyte Axe,Two Hand Axe,Unique,,
2026-01-18T01:56:15.8761189+00:00,Unknown,Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-18T01:56:15.8761517+00:00,Unknown,Majestic Plate,Majestic Plate,Body Armour,Rare,,Enchantment Defence Modifier Effect
2026-01-18T01:56:15.8761672+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T01:56:15.8761751+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-18T01:56:15.8761783+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T01:58:24.1545288+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-18T01:58:24.1545523+00:00,Unknown,Replica Dreamfeather,Eternal Sword,One Hand Sword,Unique,,
2026-01-18T01:58:24.1545557+00:00,Unknown,Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-18T01:58:24.1545701+00:00,Unknown,18x Vaal Orb,Vaal Orb,StackableCurrency,,18,
2026-01-18T01:58:24.1545750+00:00,Unknown,Convoking Wand,Convoking Wand,Wand,Rare,,Enchantment Critical Modifier Effect and White Sockets
2026-01-18T01:59:34.4546885+00:00,Unknown,Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-18T01:59:34.4547250+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-18T01:59:34.4547291+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-18T01:59:34.4547382+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-18T01:59:34.4547428+00:00,Unknown,Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-18T02:00:33.9432561+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-18T02:00:33.9432871+00:00,Unknown,Devout Chainmail,Devout Chainmail,Body Armour,Rare,,Enchantment Attribute Modifier Effect and No Blue Sockets
2026-01-18T02:00:33.9433020+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-18T02:00:33.9433120+00:00,Unknown,Replica Dreamfeather,Eternal Sword,One Hand Sword,Unique,,
2026-01-18T02:00:33.9433159+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:01:35.7073640+00:00,Unknown,Replica Grip of the Council,Arcanist Gloves,Gloves,Unique,,
2026-01-18T02:01:35.7074002+00:00,Unknown,18x Orb of Binding,Orb of Binding,StackableCurrency,,18,
2026-01-18T02:01:35.7074051+00:00,Unknown,Replica Doedre's Damning,Paua Ring,Ring,Unique,,
2026-01-18T02:01:35.7074076+00:00,Unknown,Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-18T02:01:35.7074140+00:00,Unknown,Anarchic Spiritblade,Anarchic Spiritblade,One Hand Sword,Rare,,
2026-01-18T02:02:46.0709667+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:02:46.0710202+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-18T02:02:46.0710250+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-18T02:02:46.0710373+00:00,Unknown,Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-18T02:02:46.0710413+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-18T02:03:27.8965257+00:00,Unknown,Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-18T02:03:27.8965677+00:00,Unknown,Replica Pillars of Arun,Dunes Map,Map,Unique,,
2026-01-18T02:03:27.8965734+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-18T02:03:27.8965923+00:00,Unknown,16x Orb of Binding,Orb of Binding,StackableCurrency,,16,
2026-01-18T02:03:27.8965987+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:07:14.5021799+00:00,Unknown,19x Orb of Regret,Orb of Regret,StackableCurrency,,19,
2026-01-18T02:07:14.5021938+00:00,Unknown,Vaal Claw,Vaal Claw,Claw,Rare,,Enchantment Critical Modifier Effect and No Green Sockets
2026-01-18T02:07:14.5023144+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:07:14.5023224+00:00,Unknown,Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-18T02:07:14.5023254+00:00,Unknown,Solarine Bow,Solarine Bow,Bow,Rare,,
2026-01-18T02:07:39.2655673+00:00,Unknown,Vaal Claw,Vaal Claw,Claw,Rare,,Enchantment Critical Modifier Effect and No Green Sockets
2026-01-18T02:07:39.2658468+00:00,Unknown,19x Orb of Regret,Orb of Regret,StackableCurrency,,19,
2026-01-18T02:07:39.2658529+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:07:39.2658631+00:00,Unknown,Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-18T02:07:39.2658665+00:00,Unknown,Solarine Bow,Solarine Bow,Bow,Rare,,
2026-01-18T02:08:41.8249243+00:00,Unknown,1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-18T02:08:41.8249337+00:00,Unknown,15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-18T02:08:41.8249352+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-18T02:08:41.8249609+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:08:41.8249665+00:00,Unknown,Savant's Robe,Savant's Robe,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-18T02:09:41.5181054+00:00,Unknown,Sadist Garb,Sadist Garb,Body Armour,Rare,,Enchantment Defence Modifier Effect
2026-01-18T02:09:41.5181407+00:00,Unknown,Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-18T02:09:41.5181437+00:00,Unknown,Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-18T02:09:41.5181492+00:00,Unknown,Replica Frostbreath,Ornate Mace,One Hand Mace,Unique,,
2026-01-18T02:09:41.5181560+00:00,Unknown,19x Chaos Orb,Chaos Orb,StackableCurrency,,19,
2026-01-18T02:10:39.9856996+00:00,Unknown,Replica Frostbreath,Ornate Mace,One Hand Mace,Unique,,
2026-01-18T02:10:39.9857725+00:00,Unknown,Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-18T02:10:39.9857983+00:00,Unknown,Replica Alpha's Howl,Sinner Tricorne,Helmet,Unique,,
2026-01-18T02:10:39.9858106+00:00,Unknown,Replica Powerlessness,Cobalt Jewel,Jewel,Unique,,
2026-01-18T02:10:39.9858153+00:00,Unknown,Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-18T02:11:17.5090878+00:00,Unknown,1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-18T02:11:17.5090998+00:00,Unknown,Carnal Armour,Carnal Armour,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-18T02:11:17.5091419+00:00,Unknown,Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-18T02:11:17.5091522+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-18T02:11:17.5091553+00:00,Unknown,Capricious Spiritblade,Capricious Spiritblade,One Hand Sword,Rare,,
2026-01-18T02:13:09.3031558+00:00,Unknown,Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-18T02:13:09.3031855+00:00,Unknown,Omen Wand,Omen Wand,Wand,Rare,,Enchantment White Sockets
2026-01-18T02:13:09.3031967+00:00,Unknown,Accumulator Wand,Accumulator Wand,Wand,Rare,,
2026-01-18T02:13:09.3032116+00:00,Unknown,15x Orb of Scouring,Orb of Scouring,StackableCurrency,,15,
2026-01-18T02:13:09.3032154+00:00,Unknown,Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-18T02:14:13.7143996+00:00,Unknown,16x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,16,
2026-01-18T02:14:13.7144194+00:00,Unknown,15x Orb of Scouring,Orb of Scouring,StackableCurrency,,15,
2026-01-18T02:14:13.7144211+00:00,Unknown,Profane Wand,Profane Wand,Wand,Rare,,Enchantment Physical Modifier Effect and Speed Modifier Effect
2026-01-18T02:14:13.7144778+00:00,Unknown,Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-18T02:14:13.7144870+00:00,Unknown,Replica Malachai's Artifice,Unset Ring,Ring,Unique,,
2026-01-18T02:15:04.9929479+00:00,Unknown,Banishing Blade,Banishing Blade,Two Hand Sword,Rare,,
2026-01-18T02:15:04.9930183+00:00,Unknown,Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-18T02:15:04.9930305+00:00,Unknown,Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-18T02:15:04.9930513+00:00,Unknown,Saintly Chainmail,Saintly Chainmail,Body Armour,Rare,,Enchantment Defence Modifier Effect
2026-01-18T02:15:04.9930649+00:00,Unknown,Boot Blade,Boot Blade,Rune Dagger,Rare,,Enchantment Physical Modifier Effect and Speed Modifier Effect
2026-01-18T02:15:42.6459738+00:00,Unknown,Battery Staff,Battery Staff,Staff,Rare,,
2026-01-18T02:15:42.6460277+00:00,Unknown,19x Vaal Orb,Vaal Orb,StackableCurrency,,19,
2026-01-18T02:15:42.6460323+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-18T02:15:42.6460457+00:00,Unknown,Font of Thunder,Mirrored Spiked Shield,Shield,Unique,,
2026-01-18T02:15:42.6460491+00:00,Unknown,18x Orb of Scouring,Orb of Scouring,StackableCurrency,,18,
2026-01-18T02:20:00.2693766+00:00,Unknown,Eclipse Staff,Eclipse Staff,Staff,Rare,,Enchantment Fire Modifier Effect and Attribute Modifier Effect
2026-01-18T02:20:00.2694186+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-18T02:20:00.2694269+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:20:00.2694308+00:00,Unknown,Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-18T02:20:00.2694347+00:00,Unknown,Replica Iron Commander,Death Bow,Bow,Unique,,
2026-01-18T02:20:43.7501136+00:00,Unknown,Nightmare Mace,Nightmare Mace,One Hand Mace,Rare,,Enchantment Caster Damage Modifier Effect and Speed Modifier Effect Penalty
2026-01-18T02:20:43.7501676+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-18T02:20:43.7501773+00:00,Unknown,Carnal Sceptre,Carnal Sceptre,Sceptre,Rare,,Enchantment Ailment Modifier Effect and Only Blue Sockets
2026-01-18T02:20:43.7501876+00:00,Unknown,Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-18T02:20:43.7501907+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-18T02:21:19.5673126+00:00,Unknown,18x Chaos Orb,Chaos Orb,StackableCurrency,,18,
2026-01-18T02:21:19.5673213+00:00,Unknown,Replica Innsbury Edge,Elder Sword,One Hand Sword,Unique,,
2026-01-18T02:21:19.5673459+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:21:19.5673516+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-18T02:21:19.5673543+00:00,Unknown,Cogwork Ring,Cogwork Ring,Ring,Rare,,
2026-01-18T02:23:44.3531780+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:23:44.3534019+00:00,Unknown,Replica Volkuur's Guidance,Zealot Gloves,Gloves,Unique,,
2026-01-18T02:23:44.3534124+00:00,Unknown,Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-18T02:23:44.3534230+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-18T02:23:44.3534294+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-18T02:24:31.6770229+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-18T02:24:31.6770839+00:00,Unknown,Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-18T02:24:31.6770890+00:00,Unknown,Replica Volkuur's Guidance,Zealot Gloves,Gloves,Unique,,
2026-01-18T02:24:31.6771001+00:00,Unknown,Replica Eternity Shroud,Blood Raiment,Body Armour,Unique,,
2026-01-18T02:24:31.6814387+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-18T02:27:00.1253480+00:00,Unknown,Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-18T02:27:00.1254215+00:00,Unknown,Congregator Wand,Congregator Wand,Wand,Rare,,
2026-01-18T02:27:00.1258945+00:00,Unknown,Replica Victario's Charity,Laminated Kite Shield,Shield,Unique,,
2026-01-18T02:27:00.1259182+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
